,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0015399,MF,GO:0015399,primary active transmembrane transporter activity,59/2427,257/26733,0.229571984435798,2.52869709926748,7.78136316069213,1.94774668922987e-11,1.40042986955628e-09,9.75923604287808e-10,AT1G15520/AT1G76430/AT3G60970/AT3G22910/AT3G63380/AT3G25610/AT3G13100/AT3G47790/AT2G47000/AT4G15236/AT1G02520/AT3G47780/AT3G30842/AT2G47800/AT1G30420/AT3G13900/AT5G04930/AT4G15233/AT2G39350/AT3G13090/AT2G29940/AT3G13080/AT5G44240/AT4G29900/AT4G37640/AT3G57330/AT1G30410/AT1G26130/AT1G30400/AT4G18050/AT1G53270/AT1G59870/AT3G53480/AT1G72700/AT1G59820/AT2G36380/AT1G13210/AT1G27770/AT1G71330/AT4G15230/AT4G30190/AT1G63440/AT1G17500/AT3G47950/AT1G68710/AT3G60160/AT1G07670/AT1G51460/AT2G34660/AT3G47730/AT5G39040/AT1G07810/AT1G04120/AT5G37510/AT5G44790/AT1G17530/AT5G23630/AT4G39850/AT2G41700,59
GO:0016705,MF,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,84/2427,435/26733,0.193103448275862,2.12700225906824,7.48862221920888,2.40340994271565e-11,1.57095613528414e-09,1.09475897869153e-09,AT5G25180/AT2G36690/AT1G64940/AT1G19250/AT2G30770/AT1G33730/AT3G55970/AT5G67310/AT2G44890/AT3G01900/AT3G26830/AT2G45570/AT2G34500/AT5G24960/AT2G30750/AT4G12330/AT3G26210/AT2G02580/AT2G45580/AT5G24530/AT5G16230/AT5G57220/AT1G69720/AT5G24910/AT1G64950/AT4G37370/AT3G14680/AT5G24140/AT3G26230/AT2G24180/AT3G14620/AT1G12160/AT3G26170/AT5G36220/AT1G02400/AT3G02610/AT2G45510/AT3G26220/AT4G37310/AT2G38240/AT4G31970/AT3G48310/AT4G36220/AT3G25180/AT3G26290/AT4G19230/AT3G49620/AT3G03470/AT2G17720/AT1G33720/AT3G14630/AT3G06300/AT3G20110/AT3G20960/AT4G36090/AT5G05600/AT1G13150/AT4G39950/AT1G30040/AT1G50560/AT4G37400/AT4G02940/AT3G48320/AT5G25120/AT2G29090/AT3G26180/AT5G39950/AT1G01600/AT1G64900/AT2G30490/AT2G26170/AT1G50520/AT5G63080/AT5G63600/AT5G63580/AT3G20100/AT2G43080/AT5G25130/AT1G58300/AT1G69640/AT3G14610/AT1G12140/AT5G46910/AT1G08620,84
GO:0005506,MF,GO:0005506,iron ion binding,70/2427,342/26733,0.204678362573099,2.25449800851531,7.37817536762701,7.57612579184373e-11,4.19018034179665e-09,2.92002905013572e-09,AT5G25180/AT1G64940/AT2G30770/AT1G33730/AT5G67310/AT2G44890/AT1G04580/AT3G01900/AT3G26830/AT2G45570/AT2G34500/AT5G24960/AT2G30750/AT4G12330/AT3G26210/AT2G02580/AT2G45580/AT5G20960/AT3G17790/AT5G57220/AT2G01880/AT5G24910/AT1G64950/AT4G37370/AT3G14680/AT3G26230/AT2G24180/AT3G14620/AT3G26170/AT5G36220/AT2G45510/AT3G26220/AT4G37310/AT4G31970/AT3G48310/AT4G36220/AT3G25180/AT3G26290/AT4G19230/AT3G03470/AT2G17720/AT1G33720/AT3G14630/AT3G06300/AT3G20110/AT3G20960/AT1G13150/AT4G39950/AT1G50560/AT2G31350/AT4G37400/AT5G01600/AT3G48320/AT5G25120/AT2G29090/AT2G27150/AT3G26180/AT1G01600/AT1G64900/AT2G30490/AT2G26170/AT4G34890/AT1G50520/AT1G06570/AT3G20100/AT2G43080/AT5G25130/AT1G69640/AT3G14610/AT4G22220,70
GO:0020037,MF,GO:0020037,heme binding,71/2427,373/26733,0.190348525469169,2.09665724407387,6.73979197712216,1.57728621955276e-09,6.6709928932849e-08,4.64884359447128e-08,AT5G25180/AT3G01420/AT1G64940/AT2G30770/AT1G33730/AT5G67310/AT2G44890/AT3G01900/AT3G26830/AT5G64100/AT2G45570/AT2G34500/AT5G64120/AT5G24960/AT1G14540/AT3G49120/AT2G30750/AT4G12330/AT3G26210/AT4G08770/AT2G02580/AT2G45580/AT5G39580/AT5G05340/AT2G37970/AT5G57220/AT1G69720/AT5G24910/AT1G64950/AT4G37370/AT3G14680/AT3G26230/AT2G24180/AT3G14620/AT3G26170/AT5G36220/AT2G45510/AT3G26220/AT4G37310/AT4G31970/AT3G48310/AT4G36220/AT3G25180/AT3G26290/AT4G19230/AT3G03470/AT1G33720/AT3G14630/AT1G07890/AT3G20110/AT3G20960/AT1G13150/AT4G39950/AT1G50560/AT4G37400/AT1G20630/AT3G48320/AT5G25120/AT2G29090/AT3G26180/AT1G01600/AT1G64900/AT2G30490/AT2G26170/AT5G06720/AT2G40000/AT1G50520/AT3G20100/AT5G25130/AT1G58300/AT3G14610,71
GO:0140326,MF,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,10/2427,12/26733,0.833333333333333,9.17902760609806,8.95488083914316,2.07938059688944e-09,8.30597027313058e-08,5.78821733403141e-08,AT3G25610/AT3G13900/AT5G04930/AT5G44240/AT1G26130/AT1G72700/AT1G59820/AT1G13210/AT1G17500/AT1G68710,10
GO:0043531,MF,GO:0043531,ADP binding,42/2427,174/26733,0.241379310344828,2.6587528238353,6.93656256017886,3.03476208526697e-09,1.14841786279313e-07,8.00302910020542e-08,AT1G17615/AT1G64070/AT5G66630/AT5G48780/AT1G12290/AT1G50180/AT4G09420/AT1G72950/AT1G72860/AT4G33300/AT3G14460/AT1G72890/AT3G14470/AT5G04720/AT4G16960/AT5G58120/AT1G72900/AT1G33560/AT5G66910/AT3G44670/AT1G66090/AT1G17600/AT5G46520/AT1G10920/AT1G56510/AT4G12010/AT3G44480/AT4G12020/AT5G18370/AT4G16860/AT4G36150/AT1G58602/AT1G72870/AT5G44870/AT5G45050/AT5G46470/AT1G61180/AT1G72910/AT5G18360/AT4G16890/AT4G11170/AT5G45250,42
GO:0005543,MF,GO:0005543,phospholipid binding,45/2427,196/26733,0.229591836734694,2.52891576902702,6.78858954589353,4.56168907991851e-09,1.6399272242307e-07,1.14282315896906e-07,AT3G55150/AT1G08860/AT5G44610/AT4G02650/AT4G39670/AT5G13150/AT5G35200/AT1G03050/AT3G09520/AT5G24240/AT1G76970/AT2G01920/AT5G13990/AT5G61010/AT1G23140/AT1G47560/AT3G61190/AT1G70810/AT2G01540/AT1G07000/AT5G01760/AT2G42010/AT4G11850/AT4G04620/AT4G21534/AT3G06420/AT5G65020/AT4G21980/AT4G30510/AT5G16880/AT4G16670/AT4G08180/AT2G01600/AT3G62770/AT3G29400/AT4G25940/AT3G14270/AT3G19190/AT5G50380/AT3G59290/AT2G38410/AT3G14090/AT3G43230/AT1G61690/AT2G28650,45
GO:0016298,MF,GO:0016298,lipase activity,34/2427,128/26733,0.265625,2.92581504944376,6.90131414900827,7.11306061984676e-09,2.07063292037172e-07,1.44297089539117e-07,AT4G37060/AT5G40990/AT2G39410/AT2G30550/AT3G14225/AT1G53990/AT3G05630/AT3G62590/AT4G37070/AT5G24210/AT1G30370/AT4G16820/AT3G54950/AT5G14180/AT3G52430/AT3G03530/AT2G26560/AT2G42010/AT4G11850/AT4G11840/AT3G03310/AT3G48090/AT5G14930/AT4G00240/AT4G22305/AT1G52570/AT2G39420/AT5G11650/AT2G39220/AT4G11830/AT3G16785/AT1G54030/AT3G26430/AT2G39400,34
GO:0140303,MF,GO:0140303,intramembrane lipid transporter activity,10/2427,13/26733,0.769230769230769,8.47294855947514,8.51607170710664,8.27082017002634e-09,2.26578138711202e-07,1.5789648492282e-07,AT3G25610/AT3G13900/AT5G04930/AT5G44240/AT1G26130/AT1G72700/AT1G59820/AT1G13210/AT1G17500/AT1G68710,10
GO:0046873,MF,GO:0046873,metal ion transmembrane transporter activity,52/2427,248/26733,0.209677419354839,2.30956178476016,6.54705082716175,8.50849755939144e-09,2.26578138711202e-07,1.5789648492282e-07,AT5G11210/AT5G48410/AT4G23700/AT5G01490/AT3G22910/AT5G48400/AT1G58340/AT3G63380/AT2G29110/AT3G51860/AT2G29100/AT1G79400/AT4G32650/AT4G13420/AT5G45380/AT2G29120/AT3G17690/AT5G17860/AT5G46360/AT3G07520/AT4G29900/AT4G37640/AT4G27860/AT3G57330/AT1G79610/AT1G59870/AT1G55910/AT3G58810/AT1G25520/AT1G27770/AT4G19960/AT3G14070/AT1G07670/AT2G26650/AT1G64170/AT2G35060/AT5G51710/AT1G55730/AT2G01980/AT5G24290/AT2G04620/AT2G29410/AT3G53720/AT3G17630/AT1G31120/AT1G07810/AT3G04110/AT3G12100/AT5G44790/AT5G09400/AT1G70300/AT2G04032,52
GO:0061809,MF,GO:0061809,NAD+ nucleotidase, cyclic ADP-ribose generating,15/2427,31/26733,0.483870967741935,5.32975796483113,7.62195602091054,1.65306844750477e-08,4.24484362055689e-07,2.95812248500853e-07,AT5G45070/AT1G64070/AT5G45080/AT5G44920/AT5G46520/AT1G56510/AT4G12010/AT3G44480/AT5G18370/AT4G16860/AT5G44870/AT5G46470/AT4G16890/AT4G11170/AT5G45250,15
GO:0004364,MF,GO:0004364,glutathione transferase activity,21/2427,61/26733,0.344262295081967,3.79199173235527,6.8983483560373,4.10874801776958e-08,9.20683143208477e-07,6.41600433595249e-07,AT2G29470/AT5G02780/AT2G29460/AT1G69920/AT1G69930/AT3G09270/AT5G62480/AT1G74590/AT1G02930/AT1G02920/AT1G02940/AT2G02930/AT1G17170/AT2G02390/AT4G02520/AT1G78340/AT1G75270/AT2G29420/AT1G78380/AT2G29490/AT1G53680,21
GO:0016755,MF,GO:0016755,aminoacyltransferase activity,83/2427,498/26733,0.166666666666667,1.83580552121961,5.94940097688296,4.3200299314864e-08,9.20683143208477e-07,6.41600433595249e-07,AT3G61390/AT5G65500/AT1G05880/AT1G01680/AT3G10815/AT5G67340/AT5G10380/AT2G35000/AT5G27420/AT5G63730/AT5G37490/AT4G19700/AT3G52450/AT1G66160/AT1G01660/AT5G61560/AT5G24870/AT4G23450/AT1G67800/AT5G63970/AT1G76390/AT1G60190/AT5G65200/AT3G11840/AT1G14200/AT5G09800/AT4G14220/AT5G66070/AT5G49665/AT1G79380/AT5G61550/AT1G65040/AT5G01980/AT5G14420/AT5G10650/AT4G22820/AT1G18910/AT2G37150/AT4G21980/AT3G60080/AT5G19080/AT2G45910/AT4G11370/AT1G20780/AT5G02880/AT2G30580/AT3G19910/AT5G56340/AT5G57740/AT1G21410/AT5G02310/AT3G17000/AT1G55860/AT3G54850/AT4G28370/AT5G20910/AT1G05890/AT5G64660/AT5G01450/AT3G53090/AT5G60410/AT5G62460/AT3G13430/AT5G15400/AT3G05200/AT4G27470/AT1G01670/AT4G31080/AT4G29210/AT5G60170/AT3G46510/AT3G47990/AT3G15355/AT2G22010/AT1G08910/AT1G55530/AT2G30110/AT3G07370/AT4G38600/AT3G08690/AT1G29340/AT5G17290/AT1G70320,83
GO:0019787,MF,GO:0019787,ubiquitin-like protein transferase activity,82/2427,490/26733,0.16734693877551,1.84329860497969,5.95342037287763,4.33421493546536e-08,9.20683143208477e-07,6.41600433595249e-07,AT3G61390/AT5G65500/AT1G05880/AT1G01680/AT3G10815/AT5G67340/AT5G10380/AT2G35000/AT5G27420/AT5G63730/AT5G37490/AT4G19700/AT3G52450/AT1G66160/AT1G01660/AT5G61560/AT5G24870/AT4G23450/AT1G67800/AT5G63970/AT1G76390/AT1G60190/AT5G65200/AT3G11840/AT1G14200/AT5G09800/AT4G14220/AT5G66070/AT5G49665/AT1G79380/AT5G61550/AT1G65040/AT5G01980/AT5G14420/AT5G10650/AT4G22820/AT1G18910/AT2G37150/AT4G21980/AT3G60080/AT5G19080/AT2G45910/AT4G11370/AT1G20780/AT5G02880/AT2G30580/AT3G19910/AT5G56340/AT5G57740/AT1G21410/AT5G02310/AT3G17000/AT1G55860/AT3G54850/AT4G28370/AT5G20910/AT1G05890/AT5G64660/AT5G01450/AT3G53090/AT5G60410/AT5G62460/AT3G13430/AT5G15400/AT3G05200/AT4G27470/AT1G01670/AT4G31080/AT5G60170/AT3G46510/AT3G47990/AT3G15355/AT2G22010/AT1G08910/AT1G55530/AT2G30110/AT3G07370/AT4G38600/AT3G08690/AT1G29340/AT5G17290/AT1G70320,82
GO:0042578,MF,GO:0042578,phosphoric ester hydrolase activity,69/2427,389/26733,0.177377892030848,1.95378788119517,5.98796991142351,5.10884328181123e-08,1.04950237703494e-06,7.31371248764555e-07,AT1G51420/AT5G65140/AT1G73010/AT5G59220/AT1G05000/AT3G05630/AT3G17790/AT2G01880/AT5G65090/AT1G47510/AT3G52820/AT3G02800/AT3G62260/AT4G24890/AT1G17710/AT3G02040/AT3G11430/AT5G02400/AT1G30110/AT3G03530/AT4G22590/AT4G03960/AT4G33920/AT1G74210/AT2G16430/AT4G18010/AT2G03450/AT2G42010/AT4G11850/AT1G34750/AT1G07630/AT1G02390/AT2G40180/AT2G28890/AT4G11840/AT1G72770/AT5G06750/AT3G55270/AT2G30020/AT4G00240/AT5G46410/AT1G13750/AT4G12430/AT1G52570/AT2G01180/AT2G29400/AT5G04540/AT1G22280/AT4G11830/AT3G16785/AT5G11860/AT5G66210/AT4G26080/AT3G59770/AT1G06520/AT4G31750/AT2G33700/AT3G05580/AT2G27190/AT1G64040/AT2G39840/AT1G05630/AT3G03520/AT4G18140/AT3G51460/AT1G17550/AT4G03080/AT1G18480/AT1G34120,69
GO:0015075,MF,GO:0015075,monoatomic ion transmembrane transporter activity,74/2427,437/26733,0.169336384439359,1.86521201698286,5.76251784517088,1.20092790878916e-07,2.33369504437678e-06,1.62629213252814e-06,AT5G11210/AT5G48410/AT4G23700/AT5G01490/AT3G22910/AT5G48400/AT1G66570/AT1G58340/AT3G63380/AT2G29110/AT3G51860/AT1G30220/AT2G29100/AT1G53470/AT1G79400/AT1G01340/AT4G32650/AT4G13420/AT5G45380/AT2G29120/AT3G17690/AT3G45710/AT2G46430/AT5G17860/AT3G19930/AT5G46360/AT3G48010/AT4G01010/AT3G07520/AT5G26340/AT4G29900/AT4G37640/AT4G27860/AT3G57330/AT1G79610/AT2G46450/AT1G59870/AT1G55910/AT3G17700/AT3G58810/AT4G36670/AT1G25520/AT1G27770/AT2G46440/AT4G30190/AT4G19960/AT3G47950/AT3G14070/AT1G07670/AT2G26650/AT3G18830/AT1G64170/AT1G26440/AT2G35060/AT5G51710/AT1G55730/AT2G01980/AT5G24290/AT2G04620/AT2G29410/AT3G53720/AT3G17630/AT3G18440/AT1G31120/AT1G07810/AT3G04110/AT3G12100/AT5G44790/AT5G09400/AT5G23630/AT1G70300/AT1G25480/AT2G02860/AT2G04032,74
GO:0019904,MF,GO:0019904,protein domain specific binding,13/2427,28/26733,0.464285714285714,5.11402966625463,6.88246499488866,2.79286655386256e-07,5.14890013391584e-06,3.58813624733759e-06,AT1G65510/AT5G44585/AT1G65484/AT1G65500/AT5G44575/AT1G65486/AT5G44570/AT5G44568/AT5G08760/AT3G44480/AT4G16860/AT2G46830/AT3G57230,13
GO:0004683,MF,GO:0004683,calmodulin-dependent protein kinase activity,17/2427,47/26733,0.361702127659574,3.98408857796597,6.47012641442635,3.52269604826796e-07,6.33204614676166e-06,4.41264031309355e-06,AT3G04530/AT1G76040/AT5G58940/AT1G18890/AT5G12180/AT4G04710/AT2G17290/AT4G38230/AT3G10660/AT4G04740/AT5G66210/AT4G04695/AT4G21940/AT3G20410/AT4G09570/AT5G12480/AT4G35310,17
GO:0005516,MF,GO:0005516,calmodulin binding,37/2427,171/26733,0.216374269005848,2.38332646614476,5.73437674823466,5.04972020915302e-07,8.64464007233576e-06,6.02422761793694e-06,AT5G44610/AT3G04530/AT5G17330/AT2G47190/AT1G76040/AT5G26920/AT1G11300/AT5G58940/AT4G33050/AT4G21390/AT2G46430/AT1G18890/AT1G61380/AT5G60900/AT5G12180/AT4G04710/AT3G16030/AT4G37640/AT2G17290/AT2G23320/AT5G62570/AT4G38230/AT1G27770/AT3G10660/AT3G16940/AT5G45800/AT4G25800/AT4G04740/AT5G66210/AT4G04695/AT1G22070/AT4G21940/AT3G20410/AT3G04670/AT4G09570/AT5G12480/AT4G35310,37
GO:0004630,MF,GO:0004630,phospholipase D activity,8/2427,12/26733,0.666666666666667,7.34322208487845,6.94493289935311,1.61715921047658e-06,2.32547494466533e-05,1.62056375618285e-05,AT3G05630/AT2G42010/AT4G11850/AT4G11840/AT4G00240/AT1G52570/AT4G11830/AT3G16785,8
GO:0070290,MF,GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity,8/2427,12/26733,0.666666666666667,7.34322208487845,6.94493289935311,1.61715921047658e-06,2.32547494466533e-05,1.62056375618285e-05,AT3G05630/AT2G42010/AT4G11850/AT4G11840/AT4G00240/AT1G52570/AT4G11830/AT3G16785,8
GO:0009931,MF,GO:0009931,calcium-dependent protein serine/threonine kinase activity,16/2427,47/26733,0.340425531914894,3.74973042632091,5.96198906267643,1.98066473805856e-06,2.73864989743097e-05,1.9084947678459e-05,AT3G04530/AT1G76040/AT1G18890/AT5G12180/AT4G04710/AT2G17290/AT4G38230/AT3G10660/AT4G04740/AT5G66210/AT4G04695/AT4G21940/AT3G20410/AT4G09570/AT5G12480/AT4G35310,16
GO:0010857,MF,GO:0010857,calcium-dependent protein kinase activity,16/2427,47/26733,0.340425531914894,3.74973042632091,5.96198906267643,1.98066473805856e-06,2.73864989743097e-05,1.9084947678459e-05,AT3G04530/AT1G76040/AT1G18890/AT5G12180/AT4G04710/AT2G17290/AT4G38230/AT3G10660/AT4G04740/AT5G66210/AT4G04695/AT4G21940/AT3G20410/AT4G09570/AT5G12480/AT4G35310,16
GO:0033612,MF,GO:0033612,receptor serine/threonine kinase binding,20/2427,70/26733,0.285714285714286,3.14709517923362,5.68381165337258,2.51626673426618e-06,3.41357694705167e-05,2.37883409237478e-05,AT1G63245/AT1G65510/AT5G44585/AT1G65484/AT1G65500/AT5G44575/AT2G13790/AT1G65486/AT5G44570/AT5G44568/AT1G73965/AT5G65200/AT5G08760/AT5G48380/AT1G20780/AT1G68795/AT4G33430/AT3G54850/AT1G07650/AT3G46510,20
GO:0008194,MF,GO:0008194,UDP-glycosyltransferase activity,51/2427,288/26733,0.177083333333333,1.95054336629584,5.12495741594661,2.82708347437392e-06,3.76420929273119e-05,2.62318076764519e-05,AT5G66690/AT4G15280/AT3G53150/AT5G49690/AT1G60470/AT3G11340/AT3G10320/AT2G26480/AT4G02280/AT2G28110/AT4G24000/AT1G56550/AT4G34131/AT4G34135/AT3G55700/AT1G05680/AT2G30140/AT2G15490/AT4G01750/AT2G15480/AT5G20830/AT4G15480/AT3G21560/AT5G16910/AT1G56600/AT1G05570/AT5G11110/AT1G22400/AT3G28340/AT2G29750/AT5G33290/AT3G21750/AT2G05320/AT2G33100/AT4G00550/AT2G43820/AT3G07160/AT2G32530/AT5G18480/AT4G15550/AT5G03490/AT4G03550/AT3G01040/AT1G06780/AT3G04240/AT4G01070/AT2G36850/AT2G47180/AT1G71220/AT2G36800/AT5G15470,51
GO:0042910,MF,GO:0042910,xenobiotic transmembrane transporter activity,20/2427,73/26733,0.273972602739726,3.01776250063498,5.45500649103533,5.12091453904512e-06,6.45953956767271e-05,4.50148720329728e-05,AT3G60970/AT1G58340/AT2G04040/AT3G13100/AT2G47000/AT1G12950/AT2G47800/AT1G30420/AT4G39030/AT4G25640/AT3G13090/AT3G13080/AT3G23550/AT1G30410/AT1G30400/AT5G38030/AT3G23560/AT3G60160/AT2G34660/AT1G04120,20
GO:0035251,MF,GO:0035251,UDP-glucosyltransferase activity,35/2427,180/26733,0.194444444444444,2.14177310808955,4.85683257136011,1.27007760441816e-05,0.00015744582716839,0.000109719952759174,AT5G66690/AT4G15280/AT3G53150/AT5G49690/AT3G11340/AT2G26480/AT4G02280/AT4G24000/AT4G34131/AT4G34135/AT3G55700/AT1G05680/AT2G30140/AT2G15490/AT2G15480/AT5G20830/AT4G15480/AT3G21560/AT5G16910/AT1G05570/AT5G11110/AT1G22400/AT2G29750/AT3G21750/AT2G33100/AT2G43820/AT3G07160/AT2G32530/AT4G15550/AT5G03490/AT4G03550/AT4G01070/AT2G36850/AT1G71220/AT2G36800,35
GO:0015291,MF,GO:0015291,secondary active transmembrane transporter activity,47/2427,274/26733,0.171532846715328,1.88940568242311,4.67608434010812,1.61287266189841e-05,0.000196551770153383,0.00013697187993999,AT5G43350/AT3G48850/AT4G23700/AT5G01490/AT1G61800/AT1G66570/AT1G58340/AT3G51860/AT1G30220/AT2G38940/AT2G04040/AT1G79400/AT4G28390/AT1G12950/AT1G79900/AT4G13420/AT5G45380/AT5G09470/AT4G39030/AT5G17860/AT3G19930/AT2G32830/AT4G25640/AT5G13490/AT3G23550/AT5G26340/AT3G45650/AT1G74810/AT1G79610/AT5G38030/AT2G38290/AT4G36670/AT2G22500/AT3G23560/AT5G19980/AT3G18830/AT1G64170/AT1G26440/AT1G67940/AT5G51710/AT1G55730/AT2G01980/AT3G53720/AT3G17630/AT5G01340/AT5G13550/AT2G02860,47
GO:0019842,MF,GO:0019842,vitamin binding,27/2427,127/26733,0.21259842519685,2.34173617667384,4.78931127486631,2.3350685844939e-05,0.000275231854467396,0.000191802009701311,AT4G13890/AT2G13810/AT2G24850/AT5G17330/AT1G01480/AT2G02010/AT3G08860/AT4G26200/AT4G35630/AT1G27980/AT5G53970/AT2G17720/AT5G19550/AT5G11520/AT5G65750/AT3G06300/AT2G17630/AT5G46180/AT5G17380/AT5G27830/AT3G55410/AT1G17290/AT1G36370/AT1G72330/AT2G43080/AT5G38530/AT1G02880,27
GO:0042887,MF,GO:0042887,amide transmembrane transporter activity,16/2427,57/26733,0.280701754385965,3.09188298310672,4.99583778232401,3.17665434315855e-05,0.000368389431085644,0.00025672113197682,AT1G09930/AT5G46050/AT1G65730/AT5G45380/AT2G47800/AT1G72125/AT1G72120/AT1G30400/AT1G48370/AT5G27830/AT5G53550/AT5G55930/AT1G26440/AT2G36830/AT2G02040/AT4G39850,16
GO:1901681,MF,GO:1901681,sulfur compound binding,13/2427,41/26733,0.317073170731707,3.49250806475926,5.04698263029915,4.2593748490805e-05,0.000478514143201388,0.000333464215158276,AT1G02930/AT1G02920/AT1G02940/AT2G02930/AT1G17170/AT4G02520/AT5G65750/AT1G75270/AT1G78380/AT5G17380/AT4G27780/AT3G55410/AT1G02880,13
GO:0050664,MF,GO:0050664,oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor,8/2427,17/26733,0.470588235294118,5.18345088344361,5.45214359327206,5.23658085677787e-05,0.000553691417062249,0.000385853326288896,AT1G09090/AT1G32350/AT1G19230/AT4G11230/AT5G47910/AT1G64060/AT3G22370/AT4G22260,8
GO:0008514,MF,GO:0008514,organic anion transmembrane transporter activity,34/2427,188/26733,0.180851063829787,1.99204428898298,4.31332804054523,7.81747120135072e-05,0.000802965970538738,0.00055956635967563,AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT4G28390/AT3G01760/AT1G79900/AT2G34960/AT1G77380/AT2G47800/AT5G09470/AT3G11430/AT5G13490/AT2G02810/AT4G01430/AT1G30400/AT1G31820/AT1G14360/AT3G30390/AT2G22500/AT5G27830/AT2G36590/AT4G23010/AT3G56200/AT5G27520/AT3G57280/AT1G58030/AT1G80510/AT3G54110/AT4G22840/AT5G01340/AT3G20510/AT4G39850/AT2G41700,34
GO:0016829,MF,GO:0016829,lyase activity,54/2427,350/26733,0.154285714285714,1.69943139678616,4.1620848005389,8.22650643975939e-05,0.000833078609885493,0.000580551084555295,AT2G30770/AT3G44300/AT3G26830/AT5G17330/AT1G01480/AT1G79680/AT1G61120/AT4G13280/AT5G10300/AT2G02010/AT2G19900/AT4G26200/AT2G38860/AT1G48605/AT1G27980/AT2G28210/AT5G05730/AT3G14460/AT4G34710/AT3G51430/AT5G22300/AT5G26030/AT3G54640/AT5G11670/AT3G44720/AT2G04400/AT1G16540/AT2G02220/AT4G26970/AT2G28760/AT1G53310/AT5G25880/AT3G46440/AT3G06860/AT5G54810/AT1G76150/AT4G27070/AT5G62180/AT1G25220/AT2G05710/AT2G39780/AT2G16500/AT3G62830/AT3G51160/AT3G44310/AT2G31955/AT1G69740/AT5G24850/AT5G09400/AT1G78570/AT5G38530/AT4G16210/AT1G58180/AT2G01140,54
GO:0043295,MF,GO:0043295,glutathione binding,8/2427,19/26733,0.421052631578947,4.63782447466007,5.01236798913186,0.000137923701513436,0.00132222855184214,0.000921427114672216,AT1G02930/AT1G02920/AT1G02940/AT2G02930/AT1G17170/AT4G02520/AT1G75270/AT1G78380,8
GO:1900750,MF,GO:1900750,oligopeptide binding,8/2427,19/26733,0.421052631578947,4.63782447466007,5.01236798913186,0.000137923701513436,0.00132222855184214,0.000921427114672216,AT1G02930/AT1G02920/AT1G02940/AT2G02930/AT1G17170/AT4G02520/AT1G75270/AT1G78380,8
GO:0016682,MF,GO:0016682,oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor,10/2427,29/26733,0.344827586206897,3.79821831976472,4.76415960520244,0.000148483560946067,0.0014047326357924,0.000978922091555788,AT3G09220/AT1G32350/AT1G17020/AT4G39830/AT4G05020/AT2G40370/AT3G22370/AT4G22260/AT1G23010/AT5G07130,10
GO:0016836,MF,GO:0016836,hydro-lyase activity,19/2427,84/26733,0.226190476190476,2.49145035022662,4.32615278001756,0.000153911112656748,0.00143717000000262,0.00100152685747932,AT3G44300/AT2G28210/AT5G22300/AT3G54640/AT3G44720/AT4G26970/AT3G06860/AT5G54810/AT1G76150/AT4G27070/AT2G05710/AT3G62830/AT3G51160/AT3G44310/AT1G69740/AT1G78570/AT5G38530/AT4G16210/AT1G58180,19
GO:0031406,MF,GO:0031406,carboxylic acid binding,23/2427,112/26733,0.205357142857143,2.26197466007417,4.22903549992161,0.000158263956099152,0.00144040233462393,0.00100377938845032,AT2G26310/AT3G63010/AT4G02520/AT1G12420/AT2G17720/AT5G45110/AT3G06300/AT3G04120/AT5G55460/AT4G22780/AT4G16760/AT3G63310/AT5G27830/AT1G06290/AT4G23920/AT4G36760/AT2G31570/AT5G65110/AT2G43080/AT4G19660/AT5G55070/AT4G20850/AT5G13370,23
GO:0043177,MF,GO:0043177,organic acid binding,23/2427,112/26733,0.205357142857143,2.26197466007417,4.22903549992161,0.000158263956099152,0.00144040233462393,0.00100377938845032,AT2G26310/AT3G63010/AT4G02520/AT1G12420/AT2G17720/AT5G45110/AT3G06300/AT3G04120/AT5G55460/AT4G22780/AT4G16760/AT3G63310/AT5G27830/AT1G06290/AT4G23920/AT4G36760/AT2G31570/AT5G65110/AT2G43080/AT4G19660/AT5G55070/AT4G20850/AT5G13370,23
GO:0005342,MF,GO:0005342,organic acid transmembrane transporter activity,25/2427,127/26733,0.196850393700787,2.16827423766096,4.17014095307175,0.000170175090606615,0.00148878276137759,0.00103749446514272,AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT3G01760/AT1G79900/AT2G34960/AT1G77380/AT2G47800/AT5G09470/AT4G01430/AT1G31820/AT3G30390/AT2G22500/AT5G27830/AT2G36590/AT3G56200/AT3G57280/AT1G58030/AT1G80510/AT3G54110/AT4G22840/AT5G01340/AT3G20510/AT2G41700,25
