"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007017","GO:0007017","microtubule-based process","104/5177","242/20875",3.95328746107683e-10,9.18315733145972e-09,4.69452886002874e-09,"842414/832437/834213/843928/832060/832860/828972/824198/841937/839306/818131/832393/831976/817860/816354/839401/830737/834459/834908/820999/821947/832749/837799/841493/816792/838034/835011/836370/817411/835234/816676/819744/825034/818733/826806/815304/844375/830483/827837/827328/825867/818595/827075/838418/837657/831988/831628/842245/821783/831404/817129/838777/819697/835035/838571/828783/836773/828826/825338/841412/821494/836390/835616/830555/814722/841425/836862/819026/829419/826539/827876/831412/821277/827154/838598/843254/839405/835898/830445/824186/832098/828385/819774/816416/843911/843899/819157/824666/829194/829367/823923/825255/821884/831813/824260/818161/835621/832451/817504/831100/828449/827588/838590/824087",104
"GO:0090627","GO:0090627","plant epidermal cell differentiation","90/5177","201/20875",4.6977424206098e-10,1.07714844303741e-08,5.50649876709709e-09,"829245/836528/841276/838519/832171/834031/834213/822557/818030/843070/841347/834200/819896/831889/829287/827088/831141/838260/830019/825905/829149/844224/825317/829754/827341/833763/832523/842752/829139/832846/816399/824036/819820/841258/819979/831314/814776/827298/814812/839662/824169/822000/829564/820217/843432/838127/827853/816548/841468/841654/827940/825234/825338/844046/836861/827598/6240858/829223/818339/837997/825111/838598/830445/3769880/837654/824585/843917/825828/828263/829937/836685/830895/817165/835641/816621/822159/829610/827917/837843/817593/835401/818444/826909/837095/818390/830515/3768521/827503/836256/28721166",90
"GO:0032879","GO:0032879","regulation of localization","69/5177","141/20875",4.73365683487293e-10,1.07714844303741e-08,5.50649876709709e-09,"835112/827303/823924/837960/844050/823405/834213/822557/823935/817362/834184/826890/826889/827407/839621/826172/829740/843333/825097/817440/829149/832523/821159/816399/828552/837150/816680/836321/823882/826470/842086/819549/817649/819999/833552/832368/843141/820777/818437/830997/829437/823721/838263/839108/831051/843973/835972/825754/837538/830010/830000/828681/843816/835875/838674/824760/832562/829301/6240993/831258/817013/821123/833868/831668/836598/841144/841143/836256/836841",69
"GO:0009738","GO:0009738","abscisic acid-activated signaling pathway","97/5177","222/20875",5.1822832066048e-10,1.16732237886149e-08,5.96747763184795e-09,"830731/831197/831213/823706/834042/826093/818982/819911/821463/827923/830345/829547/833590/838600/817170/818540/818936/834184/838073/838454/831889/838427/817919/837583/828465/835956/829935/831937/817721/842655/835007/835809/836512/820816/828254/825107/819634/824853/829754/824718/817118/822197/830961/843117/821382/816462/836519/838452/840860/827510/837417/843959/837597/834722/836408/841922/821329/818794/843527/841764/836822/830997/836208/816290/827389/839077/823959/836466/831747/832270/830751/843330/814644/843096/839014/827842/823808/836656/841395/814873/832195/830556/838200/836367/834702/838072/841622/839300/829571/832149/832587/841670/842928/835856/817145/824087/834623",97
"GO:0170033","GO:0170033","L-amino acid metabolic process","85/5177","187/20875",5.68245508486572e-10,1.25464107319312e-08,6.41386019479893e-09,"842344/844376/817170/829330/826468/816822/831332/833613/837757/841405/821050/832326/825317/830035/825386/838807/835466/816619/819954/824923/824825/829387/821577/824872/843869/816271/836550/816232/825500/841665/844399/830292/820320/816758/842908/832736/834407/838445/817329/831660/815822/822396/819608/844282/826769/827715/829510/815134/827027/837725/821292/821003/819022/819654/820660/831255/820166/818978/842579/836625/830888/825167/831522/831061/840011/829438/818566/821147/841433/833535/828213/826458/843612/835286/832872/821482/825376/821287/829949/821203/818104/837733/831612/821845/840141",85
"GO:0170039","GO:0170039","proteinogenic amino acid metabolic process","85/5177","187/20875",5.68245508486572e-10,1.25464107319312e-08,6.41386019479893e-09,"842344/844376/817170/829330/826468/816822/831332/833613/837757/841405/821050/832326/825317/830035/825386/838807/835466/816619/819954/824923/824825/829387/821577/824872/843869/816271/836550/816232/825500/841665/844399/830292/820320/816758/842908/832736/834407/838445/817329/831660/815822/822396/819608/844282/826769/827715/829510/815134/827027/837725/821292/821003/819022/819654/820660/831255/820166/818978/842579/836625/830888/825167/831522/831061/840011/829438/818566/821147/841433/833535/828213/826458/843612/835286/832872/821482/825376/821287/829949/821203/818104/837733/831612/821845/840141",85
"GO:0051049","GO:0051049","regulation of transport","60/5177","117/20875",6.11398245296244e-10,1.33668439903002e-08,6.83327450625214e-09,"835112/827303/823924/837960/844050/823405/834213/822557/823935/817362/834184/826890/826889/839621/826172/829740/843333/825097/817440/829149/821159/816399/828552/816680/836321/826470/842086/819549/833552/832368/843141/820777/818437/829437/823721/838263/839108/831051/843973/835972/825754/837538/830000/828681/843816/835875/838674/832562/829301/6240993/831258/817013/821123/833868/831668/836598/841144/841143/836256/836841",60
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","52/5177","96/20875",6.64950325348534e-10,1.43964973352158e-08,7.35964437764397e-09,"819671/844312/831407/836267/834117/824897/844335/831487/831525/842992/821187/817585/840026/815890/816142/815415/824027/828230/833791/820746/841056/842858/838462/816985/827854/825124/819743/834960/828153/827651/834838/836584/839329/838161/834492/829267/821860/822101/837636/832495/820432/832830/836221/832240/828016/834670/832208/843797/830696/836473/817404/837359",52
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","107/5177","253/20875",6.76927220940251e-10,1.45148817566996e-08,7.4201637679989e-09,"816556/828801/821148/834677/838512/829984/844049/829842/825079/836456/817830/838450/839718/839903/829149/817755/836504/824909/842752/836523/816399/822241/836047/822105/844160/830399/817607/819834/827298/820474/828020/836698/839880/844225/837963/830368/818447/836408/834829/834523/816697/814637/825048/839475/834426/825285/817818/829381/836213/830559/821783/829376/839467/837716/838257/827940/835035/830847/831140/840847/841588/830090/821223/825440/833975/837610/824134/818766/831430/830315/827550/839030/832497/830549/819380/836710/821589/827438/818580/821672/830665/820845/818212/839224/831769/839723/818285/836343/834883/832042/838203/816821/837885/843530/829900/844288/839531/835257/837095/818349/824746/822807/842961/816845/825117/5007694/843133",107
"GO:0010015","GO:0010015","root morphogenesis","137/5177","347/20875",8.59198708531164e-10,1.82477440002333e-08,9.3284431211955e-09,"819671/829245/838039/836528/818982/844050/823405/841276/838519/820530/832171/834031/834213/822557/829025/818030/831809/843070/841347/834200/831889/814953/830827/843499/838891/844110/829287/837804/829322/835919/827088/826172/817721/818849/820416/831141/838260/830019/825905/829149/844224/825317/829754/827341/833763/842752/829139/832846/816399/818116/843449/843202/837150/816878/819820/816533/817056/841258/819979/814776/827298/817649/817265/822138/825473/843432/838127/827853/816548/820746/841056/841468/838462/841654/827940/825234/825338/844046/814714/28717514/830915/827598/835759/836700/829035/831874/822475/6240858/829223/835702/818339/843096/818033/825111/838598/843428/830445/837654/841367/843917/843797/830879/822075/835028/826934/817361/844105/831170/827774/827102/822159/829610/820974/827760/827917/816798/817593/829612/835401/837095/818390/839200/830515/828569/828760/834713/843393/843263/834952/28716239/832620/843334/3768521/836598/831098/827503/836256",137
"GO:0170034","GO:0170034","L-amino acid biosynthetic process","63/5177","126/20875",8.79560481301541e-10,1.83310268532938e-08,9.37101821199773e-09,"817170/816822/831332/841405/821050/832326/825317/830035/838807/835466/819954/824923/824825/829387/824872/843869/816271/816232/825500/841665/844399/830292/820320/816758/832736/834407/838445/817329/831660/815822/822396/819608/827715/829510/815134/827027/837725/821292/819022/819654/820660/831255/818978/836625/830888/825167/831522/831061/840011/818566/821147/841433/833535/828213/843612/835286/832872/821482/825376/821287/829949/821203/821845",63
"GO:0170038","GO:0170038","proteinogenic amino acid biosynthetic process","63/5177","126/20875",8.79560481301541e-10,1.83310268532938e-08,9.37101821199773e-09,"817170/816822/831332/841405/821050/832326/825317/830035/838807/835466/819954/824923/824825/829387/824872/843869/816271/816232/825500/841665/844399/830292/820320/816758/832736/834407/838445/817329/831660/815822/822396/819608/827715/829510/815134/827027/837725/821292/819022/819654/820660/831255/818978/836625/830888/825167/831522/831061/840011/818566/821147/841433/833535/828213/843612/835286/832872/821482/825376/821287/829949/821203/821845",63
"GO:0010564","GO:0010564","regulation of cell cycle process","68/5177","140/20875",9.46868718718779e-10,1.95510855809526e-08,9.99472536425378e-09,"831836/836317/829409/829108/819896/839145/817851/839560/839816/836456/834312/831275/821212/842992/824036/843271/837339/814812/844213/822331/823970/826806/820036/820217/840218/830483/838621/838127/839453/833791/843599/817684/820746/826875/831404/817129/830326/821383/841414/831023/819713/838687/824955/822195/822079/844410/844108/829419/837997/825111/820636/824636/824585/828385/823971/841471/817518/819157/827261/816345/821496/7922426/817921/843987/844377/837359/818444/841559",68
"GO:0071215","GO:0071215","cellular response to abscisic acid stimulus","109/5177","261/20875",1.12642781041906e-09,2.2835763793041e-08,1.16738882170703e-08,"830731/831197/831213/823706/834042/826093/818982/819911/821463/827923/830345/829547/833590/838600/817170/818540/818936/834184/838073/838454/831889/838427/817919/837583/828465/839621/835956/829935/831937/817721/842655/835007/835809/836512/820816/828254/825107/819634/824853/829754/824718/817118/822197/830961/843117/821382/816462/816837/836519/838452/840860/827510/837417/833552/843959/837597/834722/836408/838388/841922/821329/818794/843527/841764/836822/830997/836208/816290/827389/839077/841284/823959/821338/836466/831747/832270/830751/837636/819924/843330/814644/843096/839014/827842/823808/844348/836656/841395/814873/832195/830556/838200/836367/834702/838072/841622/839300/829571/832149/832587/841670/842928/815058/835856/817145/824087/815055/822391/834623",109
"GO:0097306","GO:0097306","cellular response to alcohol","109/5177","261/20875",1.12642781041906e-09,2.2835763793041e-08,1.16738882170703e-08,"830731/831197/831213/823706/834042/826093/818982/819911/821463/827923/830345/829547/833590/838600/817170/818540/818936/834184/838073/838454/831889/838427/817919/837583/828465/839621/835956/829935/831937/817721/842655/835007/835809/836512/820816/828254/825107/819634/824853/829754/824718/817118/822197/830961/843117/821382/816462/816837/836519/838452/840860/827510/837417/833552/843959/837597/834722/836408/838388/841922/821329/818794/843527/841764/836822/830997/836208/816290/827389/839077/841284/823959/821338/836466/831747/832270/830751/837636/819924/843330/814644/843096/839014/827842/823808/844348/836656/841395/814873/832195/830556/838200/836367/834702/838072/841622/839300/829571/832149/832587/841670/842928/815058/835856/817145/824087/815055/822391/834623",109
"GO:0009914","GO:0009914","hormone transport","66/5177","135/20875",1.17925914266488e-09,2.36914224156998e-08,1.21113101138555e-08,"831094/829446/844050/823405/819339/823935/818030/818862/831809/831889/825532/825517/826172/830729/822380/843333/825097/831694/821159/832297/843449/828552/816680/826470/841860/838138/843141/830884/843432/820777/839949/835648/844046/843693/820658/839108/844146/831051/837997/820612/836461/838565/839717/826497/832073/814670/844105/837538/843886/830000/822519/838416/843247/829311/831258/818390/843393/838916/831515/839820/839819/821123/831668/836598/836841/831078",66
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","48/5177","87/20875",1.31176501408098e-09,2.61181784053623e-08,1.33518938933242e-08,"843989/839293/836456/817830/839903/824909/837949/821339/830399/840099/839880/834088/844225/836408/838138/843141/814637/843830/829381/824599/821783/838257/821181/837277/840847/836466/833975/827017/819353/818766/823899/830549/830153/819826/824742/820775/836263/820845/836685/821260/815963/837095/839436/825414/830662/822807/830663/843133",48
"GO:0042254","GO:0042254","ribosome biogenesis","136/5177","346/20875",1.39118319059572e-09,2.74543231418447e-08,1.40349454626471e-08,"830452/841427/818665/831565/842943/831541/832124/832687/836365/816230/815269/842269/825150/843564/843900/824391/842752/820485/843343/817128/844414/844416/835188/838163/835612/820560/820129/819018/822043/827098/843746/818304/843569/818377/833970/832832/843064/832151/820367/822138/821308/819179/818985/831853/843744/839109/838388/819966/841726/819095/843356/819374/825462/830958/821120/828817/815456/838833/843937/824683/824153/831956/818188/838435/834844/820296/824424/843298/839564/816642/821518/814652/832242/830864/826559/841284/837036/835090/831372/814965/816569/831470/820785/818524/830810/818531/838331/836535/829625/819424/837128/831405/836238/816564/820324/841305/840799/822524/824885/817766/820107/839799/832713/825283/824741/837218/839460/820745/824694/839283/816229/824556/837836/842294/834701/817747/820974/818500/831975/824403/836779/821951/828265/818299/822476/839463/820478/817947/824379/828579/837455/820583/841957/824514/825489/839819",136
"GO:0009640","GO:0009640","photomorphogenesis","57/5177","111/20875",1.52387272745562e-09,2.98090893177722e-08,1.52387272745562e-08,"827049/842458/837479/825286/817857/829866/832140/817241/816650/834312/833693/831275/829009/836603/834663/826712/821382/826470/836463/832432/829902/837417/832368/817016/831902/841922/843890/830543/816538/819992/836466/843693/824019/5007942/836248/817696/841671/843330/827568/822525/829913/829435/818903/843805/837483/824637/837576/824703/822519/832370/837990/830029/830062/835507/841717/831368/833982",57
